,iqr_x,duration_x,median_x,mad_x,max_x,mean_x,min_x,rms_x,std_x,iqr_y,duration_y,median_y,mad_y,max_y,mean_y,min_y,rms_y,std_y,iqr_z,duration_z,median_z,mad_z,max_z,mean_z,min_z,rms_z,std_z,iqr_m,duration_m,median_m,mad_m,max_m,mean_m,min_m,rms_m,std_m,user,label
48,0.2199999913573264,300.0,-0.0599999986588954,0.0999999977648257,0.3899999856948853,-0.0700999980668226,-0.6299999952316284,0.1852682695007556,0.1714943787849505,0.2000000011175869,300.0,0.0499999970197677,0.0999999940395354,0.5099999904632568,0.0639666649699211,-0.5099999904632568,0.1785823762337698,0.1667331127098801,0.0999999959021805,300.0,-0.0299999993294477,0.0499999988824129,0.449999988079071,-0.0411666654174526,-0.4199999868869781,0.1408083768551861,0.1346562462383369,0.2329767505571097,300.0,0.2099999927339099,0.1095012389543634,0.7920858435178819,0.2430675610761526,0.024494896880328,0.2933308640046193,0.1641985277954319,83,0.0
49,0.0499999988824128,300.0,0.0,0.0199999995529651,0.1099999994039535,-0.0024999998447795,-0.1899999976158142,0.0435315966636266,0.0434597504463701,0.0299999993294476,300.0,0.0,0.0099999997764825,0.1099999994039535,0.0040333332555989,-0.119999997317791,0.0306974475889424,0.0304313245082291,0.0199999995529651,300.0,0.0,0.0099999997764825,0.0999999940395355,0.0051999998589356,-0.0399999991059303,0.021400933982044,0.0207595755440923,0.0416705616679209,300.0,0.0412310553345905,0.0188703760593929,0.1964688244537812,0.0478018545697872,0.0,0.0574049925691515,0.0317854663573347,83,0.0
50,0.0399999991059302,300.0,0.0,0.0199999995529651,0.1299999952316284,0.0069999998311201,-0.199999988079071,0.0458330288305426,0.0452953257427924,0.0299999993294476,300.0,0.0,0.0199999995529651,0.1499999910593032,0.0023666667255262,-0.1099999994039535,0.0409593283181164,0.0408908970906917,0.0099999997764825,300.0,0.0,0.0099999997764825,0.0700000002980232,-0.0011666666343808,-0.0799999982118606,0.0209204839443876,0.0208879280310806,0.0414974973565186,300.0,0.0331662471622304,0.019024111854601,0.2570991878409713,0.0477139237340655,0.0,0.0649307304480705,0.0440384064019097,83,0.0
51,0.0299999993294476,300.0,0.0049999998882412,0.0149999996647238,0.2199999988079071,0.0042333332945903,-0.1799999922513961,0.0487408099479424,0.0485566210068036,0.0224999994970857,300.0,0.0,0.0099999997764825,0.2699999809265137,0.0069666663805643,-0.2899999916553497,0.0728948994932452,0.0725612288462112,0.019999999552965,300.0,0.0,0.0099999997764825,0.1799999922513961,-0.0053999997551242,-0.1499999910593032,0.039999998724088,0.0396338226843147,0.0437112445542467,300.0,0.0299999993294477,0.0158578640218182,0.3498571054448808,0.0600998664690262,0.0,0.09638118501263,0.0753481179250287,83,0.0
52,0.9724999666213988,300.0,0.0099999997764825,0.4299999922513962,3.309999942779541,0.2404666625273724,-2.1599998474121094,1.0187963235615272,0.9900109762600772,1.8074999824166296,300.0,-0.1049999967217445,0.6749999895691872,2.8999998569488525,-0.8528999781298141,-4.2899999618530265,1.7598519369126435,1.5393636565676565,1.692499965429306,300.0,-0.209999993443489,0.3699999898672104,2.889999866485596,-0.6118999845472475,-2.9600000381469727,1.2228574168829744,1.058753356989615,2.956544971080272,300.0,1.1858716128745637,1.1374195351584349,5.452100420744196,1.735045983450024,0.0,2.3728474562818755,1.6186477337880862,83,0.0
53,0.5199999809265136,300.0,0.0199999995529651,0.2549999952316284,8.109999656677246,0.0012000015129645,-4.4099998474121085,1.3446245806741832,1.344624045207281,0.6200000047683716,300.0,0.089999996125698,0.2699999883770944,7.349999904632567,0.0271999998701115,-7.399999618530272,1.4212829498518855,1.4210226541286186,0.6324999928474426,300.0,0.0099999997764825,0.3000000026077032,3.679999828338623,0.0921333309325079,-4.0399999618530265,0.9134086099331832,0.9087500965784548,0.7603823856331321,300.0,0.6627588964005251,0.3218056903401985,11.59790027586324,1.2234713739797698,0.0424264059228886,2.1592535226769853,1.779183400396099,83,0.0
54,0.2624999973922967,300.0,0.0099999997764825,0.1300000008195639,1.329999923706055,-0.0298666652602454,-1.6699999570846558,0.397616219388886,0.3964929258225716,0.2974999919533728,300.0,-0.0199999995529651,0.159999992698431,2.6499998569488525,0.0443999979645013,-1.149999976158142,0.4917912695291599,0.4897829039134125,0.1499999947845935,300.0,0.0399999991059303,0.0700000002980232,0.5299999713897705,0.0510666653265555,-0.7599999904632568,0.1761476603333351,0.1685828992909233,0.3901727566400356,300.0,0.3037236231337763,0.179626890798512,3.1735625232164897,0.4428555131259897,0.0099999997764825,0.6564947135713445,0.484628005217443,83,0.0
55,0.979999966919422,300.0,0.0,0.5,2.509999990463257,-0.0073000002652406,-2.539999961853028,0.904655529310321,0.9046260756289666,1.024999961256981,300.0,-0.0700000002980232,0.5299999788403511,2.7100000381469727,0.0286999987562497,-1.96999990940094,0.8189788167351317,0.8184757860390665,0.7224999908357858,300.0,0.1949999928474426,0.3499999865889548,1.6799999475479126,0.258099994175136,-0.85999995470047,0.5610867307388657,0.4981994705115845,0.985019334047838,300.0,1.086750442609211,0.4833291016253221,3.5490561905247504,1.1338759084057537,0.024494896880328,1.3431106612576054,0.7199108783181908,83,0.0
56,1.10999995470047,300.0,-0.0999999940395355,0.5449999868869781,2.7300000190734863,0.0409333322321375,-2.259999990463257,0.950555952675424,0.9496741975430608,0.9824999794363976,300.0,0.0649999994784593,0.5149999875575303,2.6699998378753658,0.0828999975261588,-3.1999998092651367,0.8369302782971602,0.8328144337970643,0.6624999828636646,300.0,0.0949999950826167,0.3349999859929085,2.289999961853028,0.0863999962247908,-2.5199999809265137,0.6258018705881322,0.6198088591525306,1.019761079277628,300.0,1.017486856868857,0.4694519698010803,3.707087693583628,1.1873737816862917,0.1224744798391105,1.412670128207166,0.7653629163297929,83,0.0
57,1.5024999622255566,300.0,-0.1999999955296516,0.7349999845027924,5.4099998474121085,-0.4114333210388819,-3.5299999713897705,1.6596367713348243,1.607829852660286,1.809999942779541,300.0,0.0,0.7799999713897705,5.779999732971191,0.3549333267907301,-4.079999923706056,1.9025184650728129,1.869117129415992,1.5549999624490738,300.0,0.1400000005960464,0.7949999868869781,5.819999694824219,0.2764333228270212,-4.269999980926514,1.7819976131623094,1.7604261164124382,2.197474337034035,300.0,1.6847959706047977,0.8883726988431064,8.988954209485536,2.3687576296227317,0.2009975105245349,3.0902242986595425,1.9845587691297928,83,0.0
58,1.8624999225139616,300.0,-0.1599999964237213,0.9350000023841856,2.5799999237060547,-0.1770666620197395,-3.609999895095825,1.2952101207171671,1.2830497472854925,1.274999976158142,300.0,-0.1400000005960464,0.6499999761581421,1.809999942779541,-0.144066661875695,-2.25,0.9174733206780408,0.9060916571142156,2.814999938011169,300.0,0.4849999845027923,1.2799999713897705,2.5799999237060547,0.0942333303764462,-4.239999771118163,1.7723839487771067,1.769877097803374,1.1600169559954745,300.0,1.98480458537213,0.5571294160191073,4.593059851651178,2.183739291216525,0.437378552419404,2.379216554424355,0.944433227308341,83,0.0
59,0.4624999910593032,300.0,-0.1099999994039535,0.219999998807907,0.9799999594688416,-0.2470999945327639,-3.369999885559082,0.6460430676322731,0.5969197918796343,0.6650000084191561,300.0,-0.2849999964237213,0.2549999812617898,0.7599999904632568,-0.5024999868000547,-2.679999828338623,0.8623771188106503,0.7008480993154672,0.5199999809265137,300.0,0.1699999943375587,0.2899999916553497,1.4099999666213991,0.1543999965613087,-0.959999978542328,0.4884335402645892,0.4633874883046239,0.9181733437747268,300.0,0.6588919340982902,0.3364793955369571,3.4471001108003283,0.9318453796627908,0.0616441386518357,1.1830609720294538,0.728901537891357,83,0.0
60,0.747499980032444,300.0,-0.0599999986588954,0.3799999952316284,3.3399999141693115,-0.0507999997461835,-2.799999952316284,0.9658243252129896,0.964487422001404,0.4924999717622995,300.0,0.1949999928474426,0.2299999892711639,3.25,0.1754333295548955,-3.18999981880188,0.7223311652342194,0.7007035458379731,0.4124999791383743,300.0,0.0,0.20499999076128,1.8600000143051147,-0.0377333320118487,-1.6799999475479126,0.5453653073282293,0.5440583737913586,0.9890202730886068,300.0,0.6154007630062777,0.2963058037187537,4.317985627120861,0.9931603774947044,0.0768114533368587,1.323632221532464,0.8750055556701011,83,0.0
61,0.3799999840557575,300.0,-0.1149999983608722,0.1799999903887509,1.8199999332427976,-0.1154666629744072,-1.5299999713897705,0.5851261834324722,0.5736201707400166,0.5874999836087227,300.0,0.0199999995529651,0.2899999916553497,1.5199999809265137,-0.0318666656687855,-2.1099998950958248,0.6427726245289629,0.6419822135098486,0.8324999660253525,300.0,0.5349999666213989,0.3950000405311584,1.6200000047683716,0.5843999869376421,-0.8100000023841858,0.7693013977325573,0.5003012050960404,1.1202351187423871,300.0,0.9804019225099496,0.5927182286698826,2.698462434053777,0.9710383893886778,0.0,1.1607557615344275,0.6359547030007809,83,0.0
62,0.4224999845027923,300.0,0.0,0.209999993443489,1.1299999952316284,0.0034666676136354,-0.6899999976158142,0.3534006148529542,0.3533836113830162,0.6899999678134918,300.0,0.1799999922513961,0.3099999874830247,1.329999923706055,0.1554666632475952,-0.9399999976158142,0.4724284661961808,0.446115200694994,0.8900000005960466,300.0,0.3599999845027924,0.4399999752640724,2.220000028610229,0.4698999902481834,-1.1399999856948853,0.8281708594344057,0.6819537899162078,0.6555282725164471,300.0,0.8170539550050511,0.3306581868960984,2.562245118578481,0.8911151447620288,0.1363818154238207,1.0168321506852762,0.4897564919865718,83,0.0
63,0.40999998152256,300.0,0.1099999994039535,0.1999999992549418,0.6499999761581421,0.0342333319286505,-1.0199999809265137,0.327286309858405,0.3254910253844102,0.5124999806284906,300.0,0.0,0.2599999904632568,1.0199999809265137,0.0126000001529852,-0.9099999666213988,0.389182894890728,0.3889788756110956,0.7599999904632568,300.0,-0.034999999217689,0.3799999980255961,1.2099999189376829,-0.0185333315531412,-1.069999933242798,0.5441206842963254,0.5438049601655384,0.4237006374871549,300.0,0.6444371559201219,0.2043272120402386,1.377533990471775,0.6871610964222988,0.0748331460628275,0.7447462476410074,0.2871525743208041,83,0.0
64,0.4024999924004078,300.0,0.0499999970197677,0.1999999955296516,0.5399999618530273,0.0005666655426224,-0.8499999642372131,0.3118584010392519,0.3118578862060758,0.3399999886751174,300.0,-0.0499999970197677,0.1700000017881394,1.0199999809265137,-0.0343999990137914,-0.7599999904632568,0.3233522259261101,0.3215171878441669,0.6324999704957007,300.0,-0.0799999982118606,0.3099999874830245,1.2899999618530271,-0.0175000011300047,-0.7599999904632568,0.4142016319079172,0.4138317796347106,0.3699165551730322,300.0,0.5378195013037259,0.1860072178976222,1.3934489248474264,0.5512041607399875,0.090553847506085,0.6110444469801775,0.2637219925759641,83,0.0
65,0.4349999800324439,300.0,0.0499999970197677,0.209999993443489,0.75,-0.0035999997084339,-0.8799999952316284,0.3439379712633517,0.343919130143773,0.5899999737739562,300.0,0.0049999998882412,0.264999990351498,0.9199999570846558,-0.025166666743656,-0.9399999976158142,0.3828842195956714,0.3820562321182578,0.6624999940395355,300.0,-0.119999997317791,0.32999999076128,1.079999923706055,-0.045999999474734,-0.9799999594688416,0.4941969776894852,0.492051473735976,0.4627130194838726,300.0,0.6255360175560988,0.2132915732460735,1.4340152824976145,0.6578215926874494,0.1268857725683771,0.713529471325157,0.2763965604773427,83,0.0
